sus_id,DTXSID,usepa_formula,usepa_wikipedia,usepa_wikipedia_url,usepa_Log_Kow_experimental,usepa_Log_Kow_predicted,usepa_solubility_experimental,usepa_solubility_predicted,usepa_Koc_min_experimental,usepa_Koc_max_experimental,usepa_Koc_min_predicted,usepa_Koc_max_predicted,usepa_Life_experimental,usepa_Life_predicted,usepa_BCF_experimental,usepa_BCF_predicted
8253,DTXSID2047729,,,,,,,,,,8627.03,8627.03,,8.54213,,563.178
8254,DTXSID1045118,,,,,,,,,,1907.95,1907.95,,3.7157,,73.7482
8255,DTXSID9045924,,,,,,,,,,8188.59,8188.59,,3.35817,,7.48791
8257,DTXSID50670439,,,,,,,,,,94.8461,94.8461,,3.53039,,3.63412
8258,DTXSID8024991,,,,,,,,,,54.325,55.4828,,8.69659,,10.4109
8259,DTXSID6020432,,,,,,,,22387.2,22387.2,665.273,22233.9,,34.6439,564.848,144.66
8260,DTXSID7022170,,,,,,,,3.38844,3.38844,3.42844,13.2434,,4.83176,116.667,7.39315
8261,DTXSID6057740,,,,,,,,,,103.779,103.779,,4.64975,,13.4519
8263,DTXSID50196821,,,,,,,,,,70.0927,70.0927,,4.649,,3.56992
8264,DTXSID00291491,,,,,,,,,,100189,100189,,116.332,,584.641
8265,DTXSID1026164,,,,,,,,,,43.0527,51.2222,,3.80086,3.66667,4.38417
8266,DTXSID9020407,,,,,,,,562.341,562.341,561.251,2182.73,,4.75886,160.942,150.369
8267,DTXSID8060165,,,,,,,,,,287.216,287.216,,6.53827,,35.3014
8268,DTXSID6037069,,,,,,,,,,38.8878,38.8878,,3.55996,,4.20035
8269,DTXSID7034676,,,,,,,,102.329,102.329,102.61,102.61,,4.73117,,117.714
8270,DTXSID00192919,,,,,,,,,,3072.1,3072.1,,11.9772,,376.079
8271,DTXSID1022267,,,,,,,,19.9526,19.9526,20.1143,20.1143,,3.54663,,2.92021
8273,DTXSID7041918,,,,,,,,,,17.7744,17.7744,,3.6744,,1.63144
8274,DTXSID9023542,,,,,,,,,,941.963,941.963,,4.74359,,41.2148
8275,DTXSID00204642,,,,,,,,,,1261.69,1261.69,,4.07122,,90.131
8276,DTXSID8021434,,,,,,,,,,20.2343,25.4683,,7.19805,,6.19418
8277,DTXSID1020516,,,,,,,,,,1.67109,9.19937,,7.52239,,1.86618
8279,DTXSID5074551,,,,,,,,,,1197.53,1197.53,,14.7962,,25.4549
8280,DTXSID00883734,,,,,,,,,,44.9806,44.9806,,4.08747,,7.38252
8281,DTXSID1023102,,,,,,,,,,130.144,130.144,,3.53494,,6.44634
8282,DTXSID7060174,,,,,,,,,,1902.44,1902.44,,5.71712,,19.4517
8283,DTXSID70162785,,,,,,,,,,86606.3,86606.3,,25.7572,,17.3295
8286,DTXSID1048255,,,,,,,,,,203.115,203.115,,5.68021,,1.32414
8287,DTXSID0074184,,,,,,,,,,155886,155886,,16.0541,,115025
8289,DTXSID40883132,,,,,,,,,,3400.27,3400.27,,140.305,,476.574
8290,DTXSID5020601,,,,,,,,,,6.56145,7.32476,,6.51091,1.8197,1.63021
8292,DTXSID6044854,,,,,,,,,,24.477,24.477,,4.45049,,3.39973
8293,DTXSID3057981,,,,,,,,,,436.776,436.776,,3.35135,,131.425
8294,DTXSID90447849,,,,,,,,,,612.571,612.571,,3.53928,,33.6935
8295,DTXSID3051913,,,,,,,,,,509.271,509.271,,4.28571,,300.075
8296,DTXSID9038840,,,,,,,,,,1140.01,1140.01,,4.46875,,86.2694
8297,DTXSID4023670,,,,,,,,,,4428.01,4428.01,,3.10076,,8.53783
8298,DTXSID6043965,,,,,,,,,,5852.57,8165.82,,13.7793,,1051.6
8299,DTXSID8040696,,,,,,,,,,881.949,881.949,,4.48425,,26.0909
8300,DTXSID4059968,,,,,,,,,,21.4942,21.4942,,3.68285,,6.15719
8301,DTXSID30181412,,,,,,,,,,2849.68,2849.68,,5.17149,,32.1083
8302,DTXSID30632419,,,,,,,,,,150.046,150.046,,3.35785,,19.4968
8303,DTXSID6038875,,,,,,,,,,513.549,513.549,,3.53106,,47.2023
8305,DTXSID30110025,,,,,,,,,,134.467,134.467,,3.09779,,5.73696
8307,DTXSID3020833,,,,,,,,,,18.7752,22.5944,,7.56698,1.51356,2.6068
8308,DTXSID6041268,,,,,,,,,,2760.87,2760.87,,3.35178,,1267.85
8309,DTXSID7044344,,,,,,,,,,32.3253,829.851,,5.1197,,7.69086
8310,DTXSID90859140,,,,,,,,,,443.867,443.867,,6.60832,,1.66402
8311,DTXSID10451261,,,,,,,,,,65.3771,65.3771,,5.77203,,2.6326
8312,DTXSID5058141,,,,,,,,,,432.239,432.239,,8.02345,,32.3051
8313,DTXSID3057690,,,,,,,,,,82928.8,82928.8,,148.314,,3.53511
8315,DTXSID3047136,,,,,,,,,,1677.62,1677.62,,5.9175,,117.209
8316,DTXSID9022528,,,,,,,,162.181,162.181,162.178,162.178,,3.52319,,5.37713
8318,DTXSID8023345,,,,,,,,,,63516.2,63516.2,,151.91,,27.9616
8319,DTXSID0057673,,,,,,,,,,17469.6,17469.6,,3.36071,,32.824
8320,DTXSID0049028,,,,,,,,,,175.332,175.332,,3.54476,,5.85184
8321,DTXSID60619591,,,,,,,,,,1843.28,1843.28,,3.72582,,102.276
8323,DTXSID9023205,,,,,,,,,,5221.68,5221.68,,150.208,,94.6671
8324,DTXSID6022395,,,,,,,,,,631.421,631.421,,4.61724,,11.9199
8325,DTXSID80526950,,,,,,,,,,93.9105,93.9105,,4.92312,,40.5844
8326,DTXSID2037631,,,,,,,,,,88.8198,88.8198,,3.56012,,3.53501
8327,DTXSID50630134,,,,,,,,,,239735,239735,,69.3867,,52.6049
8328,DTXSID1023734,,,,,,,,,,63.5542,63.5542,,5.48061,,6.06581
8329,DTXSID3031654,,,,,,,,,,30917.5,30917.5,,4.74754,,4.37399
8330,DTXSID70282119,,,,,,,,,,27.2038,27.2038,,4.62415,,3.01158
8331,DTXSID8048446,,,,,,,,,,93.7362,93.7362,,3.30847,,15.0019
8333,DTXSID40174451,,,,,,,,,,53.0517,53.0517,,4.62088,,10.2423
8334,DTXSID30449382,,,,,,,,,,201.256,201.256,,3.35665,,36.7553
8335,DTXSID5058220,,,,,,,,,,70.5693,70.5693,,4.62074,,1.64331
8336,DTXSID00866648,,,,,,,,,,1466.63,1466.63,,23.1309,,10.5944
8337,DTXSID9021637,,,,,,,,,,84.5071,84.5071,,5.28932,,14.756
8338,DTXSID3038696,,,,,,,,199.526,199.526,198.331,198.331,,4.66139,,7.75055
8339,DTXSID5020077,,,,,,,,,,761.852,761.852,,7.4776,,6.80101
8340,DTXSID3044837,,,,,,,,,,44.2359,44.2359,,3.55496,,2.87673
8341,DTXSID0024553,,,,,,,,,,2.60615,39.1149,,6.11936,,1.73888
8342,DTXSID7059933,,,,,,,,,,1135.54,1135.54,,3.67794,,126.619
8343,DTXSID3023718,,,,,,,,,,1427.83,1427.83,,3.95792,,309.144
8346,DTXSID20881050,,,,,,,,,,734.962,734.962,,3.3501,,11.0903
8348,DTXSID60187104,,,,,,,,,,84.4883,84.4883,,3.35929,,3.03307
8349,DTXSID40568811,,,,,,,,,,54445.5,54445.5,,3.35979,,149.397
8350,DTXSID7023439,,,,,,,,,,1009.75,1009.75,,248.538,,372.737
8351,DTXSID10891461,,,,,,,,,,234.519,234.519,,35.9726,,1.0197
8352,DTXSID40679577,,,,,,,,,,133061,133061,,8.01498,,42.4644
8354,DTXSID50209864,,,,,,,,,,96.1681,96.1681,,4.60835,,4.44798
8355,DTXSID7024665,,,,,,,,,,22.8012,22.8012,,7.39001,,11.3199
8356,DTXSID6032518,,,,,,,,,,84.5125,84.5125,,4.48273,,17.9855
8357,DTXSID80158073,,,,,,,,,,53.1771,53.1771,,86.9247,,6.14198
8358,DTXSID9045188,,,,,,,,,,552.327,552.327,,8.33703,,21.2906
8359,DTXSID0041270,,,,,,,,,,278.919,278.919,,4.46542,,101.282
8360,DTXSID4059172,,,,,,,,,,29.6822,29.6822,,3.52342,,1.87257
8361,DTXSID2027092,,,,,,,,,,10.0937,10.0937,,4.61919,,2.66277
8362,DTXSID2021943,,,,,,,,,,574.852,574.852,,5.01909,,37.2552
8363,DTXSID60152594,,,,,,,,,,91.3636,91.3636,,3.12574,,2.1815
8365,DTXSID8024072,,,,,,,,208.93,208.93,208.982,288.403,,4.87253,,32.5794
8366,DTXSID3026516,,,,,,,,,,33.0617,33.0617,,5.39842,,2.22739
8367,DTXSID3044259,,,,,,,,,,21.7811,21.7811,,4.64124,,3.17617
8368,DTXSID6024460,,,,,,,,616.595,616.595,614.679,614.679,,22.3425,,25.7994
8369,DTXSID80866742,,,,,,,,,,10205,10205,,22.2397,,128.778
8371,DTXSID80679576,,,,,,,,,,238920,238920,,8.99825,,9.95125
8372,DTXSID9045051,,,,,,,,,,38.8564,38.8564,,4.62162,,4.74389
8374,DTXSID9026558,,,,,,,,,,79.8995,79.8995,,3.54107,,6.73132
8375,DTXSID3029312,,,,,,,,,,252.75,252.75,,7.11778,,2.74101
8376,DTXSID2046751,,,,,,,,,,243106,243106,,98.1842,,22.7899
8377,DTXSID8020913,,,,,,,,912.011,912.011,731.139,913.843,2.99985,3.02366,545.276,144.235
8378,DTXSID5024182,,,,,,,,,,0.993116,10.3524,,4.12411,,1.73512
8379,DTXSID9034492,,,,,,,,,,787.286,2636.33,,4.72111,,34.6408
8380,DTXSID3052307,,,,,,,,,,2018.79,2018.79,,26.4075,8057.07,2889.63
8384,DTXSID9036690,,,,,,,,,,608.61,608.61,,4.61809,,47.6392
8385,DTXSID5022982,,,,,,,,,,179.813,179.813,,3.35393,,10.5132
8387,DTXSID40891454,,,,,,,,,,353.407,353.407,,8.28388,,7.81709
8388,DTXSID2045656,,,,,,,,,,1742.95,1742.95,,34.4454,,76.7441
8389,DTXSID70174944,,,,,,,,,,33.1368,33.1368,,3.54225,,2.78712
8391,DTXSID5061322,,,,,,,,,,53.1625,53.1625,,3.45448,,5.85188
8392,DTXSID5044609,,,,,,,,,,111.527,111.527,,5.34278,,13.8332
8393,DTXSID8047006,,,,,,,,,,22154.3,22154.3,,334.955,,3.42444
8394,DTXSID8024153,,,,,,,,1584890,1584890,1573270,2917430,329.99,330.219,,3952.54
8396,DTXSID9026718,,,,,,,,,,23.3767,23.3767,,4.43946,,1.88511
8397,DTXSID2023060,,,,,,,,,,41.7516,41.7516,,5.67045,,1.29787
8398,DTXSID5029219,,,,,,,,,,14434.6,14434.6,,21.5957,,216.316
8399,DTXSID50166382,,,,,,,,,,157.948,157.948,,3.09803,,8.50504
8400,DTXSID6044068,,,,,,,,,,163.512,228.56,,4.62398,,5.15225
8401,DTXSID80863933,,,,,,,,,,23.7114,23.7114,,4.65586,,1.12383
8403,DTXSID4020406,,,,,,,,,,773.212,773.212,,3.35447,,48.6931
8406,DTXSID9023174,,,,,,,,,,493.111,493.111,,4.71855,,226.442
8407,DTXSID9020409,,,,,,,,1659590,1659590,474242,1657520,419.952,419.839,17181.3,3100.87
8409,DTXSID80863190,,,,,,,,,,891.774,891.774,,5.33218,,19.3461
8410,DTXSID9058600,,,,,,,,,,2591.22,2591.22,,5.01668,,287.779
8411,DTXSID6034764,,,,,,,,30.1995,30.1995,29.7852,30.2442,,4.26433,,1.50837
8413,DTXSID90201524,,,,,,,,,,2262.57,2262.57,,6.80099,,9.39319
8414,DTXSID8022329,,,,,,,,,,142142,142142,,97.3688,,67.8059
8415,DTXSID1020358,,,,,,,,,,381.359,381.359,,236.876,,2.24715
8416,DTXSID30735919,,,,,,,,,,898.957,898.957,,4.71625,,2.51363
8417,DTXSID4052716,,,,,,,,,,101.729,101.729,,7.60461,,2.48806
8418,DTXSID8038855,,,,,,,,,,611.899,611.899,,3.55959,,74.0409
8419,DTXSID9020243,,,,,,,,199.526,199.526,,,,,211.5,
8420,DTXSID8042137,,,,,,,,,,182.383,182.383,,3.34303,,51.3438
8423,DTXSID9023708,,,,,,,,,,918.398,918.398,,87.4732,,36.2533
8424,DTXSID0020606,,,,,,,,15488.2,15488.2,15479.1,192752,,5.69219,27,312.585
8428,DTXSID7060338,,,,,,,,,,43.2779,43.2779,,5.31216,,6.44794
8430,DTXSID2033445,,,,,,,,,,38.7117,38.7117,,3.8194,,2.47132
8431,DTXSID60355386,,,,,,,,,,2804.16,2804.16,,4.49564,,132.07
8432,DTXSID8037704,,,,,,,,,,43.7933,43.7933,,4.27056,,1.63913
8433,DTXSID5044996,,,,,,,,,,152.186,152.186,,4.37579,,33.3982
8435,DTXSID4037536,,,,,,,,,,718.723,718.723,,142.329,1,5.52533
8437,DTXSID1020778,,,,,,,,,,2297,6324.12,,2.93262,,512.449
8438,DTXSID10220257,,,,,,,,,,59.9174,59.9174,,3.36188,,1.71741
8439,DTXSID4046947,,,,,,,,,,55.7791,55.7791,,21.7077,,2.48196
8440,DTXSID4034287,,,,,,,,,,371.871,371.871,,5.03341,,13.5823
8441,DTXSID5021590,,,,,,,,,,1071.85,1071.85,,5.71329,,137.554
8442,DTXSID8069197,,,,,,,,,,130956,130956,,5.43093,,204.149
8444,DTXSID0058695,,,,,,,,,,100513,100513,,450.104,,142106
8445,DTXSID0041981,,,,,,,,,,7.15334,7.15334,,3.6783,,2.60069
8446,DTXSID10186026,,,,,,,,,,2855.4,2855.4,,3.52874,,25.8336
8447,DTXSID2052289,,,,,,,,,,393.832,393.832,,8.19325,,49.6613
8448,DTXSID3024239,,,,,,,,3235.94,3235.94,3232.19,3404.08,,4.78346,743.519,923.72
8449,DTXSID5023378,,,,,,,,,,56.0401,56.0401,,4.08609,,2.285
8450,DTXSID0052330,,,,,,,,,,695.995,695.995,,3.55102,,48.7845
8454,DTXSID4026212,,,,,,,,3630.78,3630.78,2585.34,2585.34,,11.878,,132.571
8455,DTXSID3045063,,,,,,,,,,21.0363,21.0363,,4.75896,,7.75652
8457,DTXSID7022916,,,,,,,,,,298.437,298.437,,7.37043,,28.6422
8459,DTXSID3042261,,,,,,,,,,1898.98,1898.98,,3.3583,,216.142
8460,DTXSID40148713,,,,,,,,,,30291.6,30291.6,,163.582,,888.641
8461,DTXSID90226873,,,,,,,,,,38.2587,38.2587,,4.63412,,0.749761
8463,DTXSID90928608,,,,,,,,,,270.533,270.533,,37.1383,,7.14546
8464,DTXSID5046489,,,,,,,,,,337.486,337.486,,5.69263,,6.21952
8466,DTXSID3062528,,,,,,,,,,313.939,313.939,,4.29309,,21.2311
8467,DTXSID3052694,,,,,,,,,,19.834,19.834,,3.87273,10,5.49908
8468,DTXSID4058237,,,,,,,,,,68960.2,68960.2,,256.212,,6.01691
8470,DTXSID9042332,,,,,,,,,,2352.18,2352.18,,3.541,,8.43705
8471,DTXSID90202177,,,,,,,,,,22432.8,22432.8,,8.90923,,389.922
8472,DTXSID30212811,,,,,,,,,,833.78,833.78,,8.48206,229.087,161.4
8473,DTXSID5061405,,,,,,,,,,80.9686,80.9686,,3.5257,,8.91751
8474,DTXSID6057665,,,,,,,,,,218.228,218.228,,3.32987,,1158.19
8476,DTXSID10821309,,,,,,,,,,69.0554,69.0554,,3.52875,,15.6424
8477,DTXSID20962156,,,,,,,,,,9083.52,9083.52,,95.2629,,3.98895
8478,DTXSID50146624,,,,,,,,,,103.389,103.389,,6.23249,,15.7054
8479,DTXSID201015066,,,,,,,,,,133074,133074,,256.504,,125.03
8480,DTXSID1022552,,,,,,,,,,871.342,871.342,,37.8594,,29.5124
8481,DTXSID4027159,,,,,,,,,,37.8949,37.8949,,4.97932,,4.14808
8482,DTXSID1026118,,,,,,,,,,1687.71,1687.71,8.00019,8.03385,338.844,296.75
8486,DTXSID2048165,,,,,,,,,,790.216,790.216,,3.35908,,6.76103
8487,DTXSID7058701,,,,,,,,,,110914,110914,,27.4953,,835.989
8488,DTXSID8027032,,,,,,,,,,9.07417,9.07417,,7.05103,,2.68404
8490,DTXSID5037494,,,,,,,,,,98.6632,98.6632,,3.36284,,6.87824
8491,DTXSID7046706,,,,,,,,,,112.132,112.132,,3.54182,,2.00206
8493,DTXSID9065576,,,,,,,,,,105662,105662,,257.128,,403.819
8496,DTXSID5023588,,,,,,,,,,61.7277,61.7277,,6.65126,,0.90752
8497,DTXSID0022353,,,,,,,,,,5451.98,5451.98,,15.3449,,236.487
8498,DTXSID3023053,,,,,,,,,,8224.6,8224.6,,3.36024,,85.8314
8499,DTXSID30370920,,,,,,,,,,844.965,844.965,,8.4384,,53.4172
8500,DTXSID40589940,,,,,,,,,,1894.68,1894.68,,3.35598,,11.4787
8501,DTXSID4041527,,,,,,,,,,32.3522,32.3522,,6.12157,,6.51571
8502,DTXSID70239209,,,,,,,,,,111.319,111.319,,3.10164,,10.1551
8503,DTXSID7023489,,,,,,,,,,507.432,507.432,,3.5283,,11.3814
8504,DTXSID7022172,,,,,,,,100,100,100.133,100.133,,4.63697,10.145,11.474
8505,DTXSID90518220,,,,,,,,,,281.984,281.984,,3.54773,,3.48608
8506,DTXSID301009391,,,,,,,,,,71113.1,71113.1,,201.261,,9.93561
8508,DTXSID8046452,,,,,,,,,,130163,130163,,95.9356,,101.682
8510,DTXSID8039241,,,,,,,,,,32.5093,32.6588,,5.92924,,6.66187
8511,DTXSID20894201,,,,,,,,,,135778,135778,,97.1189,,80.2823
8512,DTXSID7060253,,,,,,,,,,19.8079,19.8079,,4.60978,,3.04015
8513,DTXSID80294061,,,,,,,,,,100.026,100.026,,4.22751,,4.64304
8514,DTXSID9026631,,,,,,,,,,88.7397,88.7397,,4.69748,,11.4889
8516,DTXSID50891329,,,,,,,,,,85.4321,85.4321,,4.89975,,2.46535
8517,DTXSID0020573,,,,,,,,,,792.501,348684,,97.1681,11.16,110.515
8518,DTXSID60880522,,,,,,,,,,29754,29754,,219.222,,50.392
8519,DTXSID80608684,,,,,,,,,,85079.2,85079.2,,105.937,,445.133
8520,DTXSID9021633,,,,,,,,,,39.0689,39.0689,,4.27485,,2.91623
8521,DTXSID9020110,,,,,,,,,,161748,161748,,3.36094,,106.411
8523,DTXSID1023815,,,,,,,,,,38.8696,38.8696,,6.70731,,2.5307
8524,DTXSID5044368,,,,,,,,,,1681.07,1681.07,,5.7149,,677.622
8525,DTXSID4022604,,,,,,,,,,954.558,954.558,,4.74104,,7.01038
8526,DTXSID4021971,,,,,,,,,,668.146,668.146,,4.09716,77.7708,48.2559
8527,DTXSID7046388,,,,,,,,,,175.83,175.83,,38.1143,,28.9398
8529,DTXSID3045647,,,,,,,,,,66422.9,66422.9,,97.5204,,13.6302
8530,DTXSID60885734,,,,,,,,,,20516.2,20516.2,,126.972,,50.2601
8531,DTXSID0066406,,,,,,,,,,35.8551,35.8551,,4.1368,,3.9687
8533,DTXSID8021561,,,,,,,,,,2.72907,2.72907,,6.72088,,4.64654
8534,DTXSID6047575,,,,,,,,,,451.605,451.605,,4.45862,,162.949
8536,DTXSID10187679,,,,,,,,,,90.6426,90.6426,,4.97252,,8.46517
8537,DTXSID5023744,,,,,,,,,,106.127,106.127,,5.67213,,3.52966
8538,DTXSID6023608,,,,,,,,,,30.765,30.765,,4.28777,,2.24324
8539,DTXSID5022805,,,,,,,,,,1036.34,1036.34,,3.36464,,383.552
8540,DTXSID2032558,,,,,,,,,,625.173,1244.76,,4.48826,,141.961
8541,DTXSID0025286,,,,,,,,,,13.1149,13.1149,,6.47257,,1.5884
8542,DTXSID4020113,,,,,,,,,,1242.03,1242.03,,3.35401,,4.33577
8543,DTXSID0024260,,,,,,,,,,2.00909,78.668,,11.1689,,5.71067
8545,DTXSID9044328,,,,,,,,,,9317.59,9317.59,,141.605,,3.97133
8546,DTXSID7067328,,,,,,,,,,1636.07,1636.07,,4.0868,,280.131
8547,DTXSID50153590,,,,,,,,,,46.0926,46.0926,,3.5379,,1.27853
8548,DTXSID2021602,,,,,,,,,,1781.65,13243.4,,8.62236,,294.433
8549,DTXSID0045046,,,,,,,,,,224.338,224.338,,4.29313,,1.90776
8550,DTXSID6041892,,,,,,,,,,147.915,188.799,,4.0067,,17.9139
8551,DTXSID20960591,,,,,,,,,,89.7967,89.7967,,3.35955,,3.88573
8552,DTXSID4058239,,,,,,,,,,87121.5,87121.5,,17.9211,,10.1631
8553,DTXSID00222386,,,,,,,,,,107.776,107.776,,12.1843,,8.56878
8554,DTXSID40949944,,,,,,,,,,127.725,127.725,,3.81583,,7.92402
8555,DTXSID90968605,,,,,,,,,,13734.7,13734.7,,5.69023,,107.95
8556,DTXSID90952428,,,,,,,,,,,,,,,294.448
8558,DTXSID6057746,,,,,,,,,,2348.5,2348.5,,3.36063,,130.52
8560,DTXSID6041688,,,,,,,,,,298.805,298.805,,3.65196,,1.6905
8561,DTXSID1022134,,,,,,,,,,18.8323,18.8323,,7.56809,2.51189,2.02824
8562,DTXSID6022929,,,,,,,,,,174.743,174.743,,5.45913,,19.2598
8563,DTXSID2024115,,,,,,,,,,0.719449,5.39642,,6.10776,,2.92126
8565,DTXSID8063385,,,,,,,,,,247.434,247.434,,4.67921,,65.3155
8566,DTXSID70239744,,,,,,,,,,1668.11,1668.11,,3.54,,11.9015
8567,DTXSID20162730,,,,,,,,,,13859.7,13859.7,,3.35595,,3.65397
8569,DTXSID3022908,,,,,,,,,,5825.95,5825.95,,87.3812,,167.277
8572,DTXSID1046760,,,,,,,,,,80882.5,80882.5,,143.299,,62.1144
8575,DTXSID2021286,,,,,,,,,,48.3021,53.0884,,5.3896,,10.075
8576,DTXSID6023153,,,,,,,,,,207748,207748,,98.3515,,26.5294
8577,DTXSID9027522,,,,,,,,,,787.224,787.224,,5.34341,,217.561
8578,DTXSID2023191,,,,,,,,,,1884.18,1884.18,,34.3523,,15.1629
8580,DTXSID8048317,,,,,,,,,,9938.91,9938.91,,3.36102,,34.7865
8581,DTXSID8046456,,,,,,,,,,36807.4,36807.4,,87.2804,,18.5565
8582,DTXSID6025642,,,,,,,,,,92.717,92.717,,3.55041,,2.88781
8584,DTXSID1020693,,,,,,,,,,56.5388,56.5388,,3.68079,,1.33814
8585,DTXSID4069050,,,,,,,,,,588.895,588.895,,3.67873,,326.755
8586,DTXSID7025635,,,,,,,,,,79.758,79.758,,4.08529,,7.99903
8587,DTXSID7026609,,,,,,,,,,49.6891,49.6891,,5.45213,,4.32959
8588,DTXSID5021968,,,,,,,,,,142.538,142.538,,3.53664,,4.99171
8592,DTXSID0021125,,,,,,,,,,19926.5,19926.5,,44.1389,,32.412
8593,DTXSID8025337,,,,,,,,,,3.21896,3.21896,,6.11645,,1.40101
8594,DTXSID3021439,,,,,,,,,,19.9344,19.9344,,7.57255,,6.90234
8595,DTXSID5073664,,,,,,,,,,1137.3,1137.3,,3.56357,,51.3688
8597,DTXSID8020969,,,,,,,,,,8.81484,8.81484,,3.68114,,7.46908
8599,DTXSID0021759,,,,,,,,,,8.59014,12.0246,,3.67057,,2.72029
8600,DTXSID80889118,,,,,,,,,,131406,131406,,12.4618,,52.2579
8601,DTXSID5020576,,,,,,,,,,515331,515331,,97.7868,1942,183.855
8602,DTXSID2025846,,,,,,,,,,34.1828,874.984,5.00035,5.025,,71.3045
8603,DTXSID7057949,,,,,,,,,,296.13,296.13,,4.94289,,10.3982
8605,DTXSID1024045,,,,,,,,,,44.6462,52.1195,,6.09613,,2.16206
8606,DTXSID1059737,,,,,,,,,,49.3872,49.3872,,5.16224,,1.90522
8607,DTXSID60493176,,,,,,,,,,60.9321,60.9321,,4.62079,,12.8027
8608,DTXSID9025112,,,,,,,,,,95.7647,95.7647,,13.6532,,93.6648
8609,DTXSID6048414,,,,,,,,,,664.073,664.073,,4.65125,,2.7416
8610,DTXSID8021484,,,,,,,,11.749,11.749,3.63078,11.7825,,5.35753,,2.50517
8611,DTXSID3046821,,,,,,,,,,111.343,111.343,,4.0715,,13.6908
8612,DTXSID90194129,,,,,,,,,,525.847,525.847,,5.80556,,41.7076
8613,DTXSID8028008,,,,,,,,,,87243.2,87243.2,,89.215,,130.329
8614,DTXSID3023348,,,,,,,,,,81149.9,81149.9,,147.627,,39.9131
8615,DTXSID6048385,,,,,,,,,,875.37,875.37,,35.6211,,43.9473
8616,DTXSID4040682,,,,,,,,,,277.94,277.94,,3.53834,,9.82288
8617,DTXSID6046478,,,,,,,,,,522569,522569,,96.5841,,57.1786
8619,DTXSID10889025,,,,,,,,,,2500.46,2500.46,,5.34915,,158.211
8620,DTXSID5022934,,,,,,,,,,86140.5,86140.5,,256.204,,10.0423
8621,DTXSID40880085,,,,,,,,,,35291.4,35291.4,,23.7444,,4.32165
8622,DTXSID10432611,,,,,,,,,,395.741,395.741,,3.3511,,23.7591
8623,DTXSID30888979,,,,,,,,,,10315.6,10315.6,,5.92484,,260.953
8624,DTXSID60888846,,,,,,,,,,275.694,275.694,,4.04439,,1.86534
8625,DTXSID0022010,,,,,,,,,,2674.97,2674.97,,5.39744,,465.374
8626,DTXSID1025485,,,,,,,,,,287.057,287.057,,6.51197,,59.671
8627,DTXSID80539065,,,,,,,,,,160486,160486,,4.9025,,128.216
8629,DTXSID1049697,,,,,,,,,,18358.6,18358.6,,88.0896,3019.95,1917.67
8630,DTXSID6020648,,,,,,,,,,31.3708,31.3708,,3.34559,,4.22204
8631,DTXSID9020116,,,,,,,,,,31.5481,31.5481,,3.52919,,0.937265
8633,DTXSID2035649,,,,,,,,,,179.143,179.143,,3.35543,,11.7762
8634,DTXSID3047895,,,,,,,,,,664.47,664.47,,4.7937,,106.613
8637,DTXSID70349837,,,,,,,,,,198.241,198.241,,5.25632,,1.61206
8638,DTXSID10173052,,,,,,,,,,154.107,154.107,,4.74003,,79.6202
8639,DTXSID8064309,,,,,,,,,,70.2876,70.2876,,3.3643,,11.0596
8640,DTXSID1047029,,,,,,,,,,33877.2,33877.2,,22.0954,,6836.78
8643,DTXSID1044859,,,,,,,,,,47.6959,47.6959,,3.54141,,3.21629
8644,DTXSID2058122,,,,,,,,,,3474.84,3474.84,,3.35174,,88.4209
8645,DTXSID0044523,,,,,,,,,,45.8912,45.8912,,3.35699,,3.96447
8646,DTXSID0052594,,,,,,,,,,40.974,40.974,,3.71881,,4.88226
8647,DTXSID0029183,,,,,,,,,,17.7535,17.7535,,4.54938,,1.72092
8648,DTXSID7032551,,,,,,,,,,2031.62,5176.07,,4.6544,,221947
8649,DTXSID9022360,,,,,,,,,,2453.64,2453.64,,4.08303,198.909,214.352
8650,DTXSID7025423,,,,,,,,,,4.02092,4.02092,,4.28319,2.88403,1.72705
8651,DTXSID5044445,,,,,,,,,,911.379,911.379,,7.85363,,61.2448
8652,DTXSID8027585,,,,,,,,,,690.137,690.137,,5.68885,,2.25752
8653,DTXSID10277822,,,,,,,,,,86.978,86.978,,3.34834,,3.91762
8654,DTXSID1022843,,,,,,,,,,37639.4,37639.4,,3.51356,,439.418
8655,DTXSID10179074,,,,,,,,,,195.726,195.726,,3.35365,,13.0297
8656,DTXSID3061920,,,,,,,,,,2575.41,2575.41,,3.54279,,62.4254
8658,DTXSID50864452,,,,,,,,,,19736.7,19736.7,,405.305,,130.212
8659,DTXSID2034625,,,,,,,,,,282.488,84917.5,,4.25613,,102.309
8660,DTXSID70447807,,,,,,,,,,14486.8,14486.8,,95.9115,,16.7395
8661,DTXSID0027511,,,,,,,,,,208.24,208.24,,5.66001,,75.2431
8663,DTXSID5023031,,,,,,,,,,51.2314,51.2314,,5.1368,,1.10579
8665,DTXSID4020329,,,,,,,,,,153.765,153.765,,3.53889,,2.30835
8667,DTXSID0059536,,,,,,,,,,98.848,98.848,,3.54091,,10.6344
8669,DTXSID2025391,,,,,,,,,,16.4249,16.4249,,4.46161,,5.75632
8670,DTXSID7023435,,,,,,,,,,128.025,128.025,,3.50622,,3.40094
8671,DTXSID2022709,,,,,,,,,,83.5499,83.5499,,3.54983,,1.53924
