sus_id,categories
8320,personal_care:cosmetics:hand:cream
8320,personal_care:cosmetics:lotion
8320,personal_care:cosmetics:lotion:detected
8320,personal_care:cosmetics:preservatives
8320,personal_care:cosmetics:shampoo:hair
8320,personal_care:cosmetics:skin
8320,personal_care:wash:body
8320,personal_care_ACToRUseDB
8320,pesticide:biocide:active_ingredient
37652,drug
37652,drug_ACToRUseDB
15433,drug
15433,drug_ACToRUseDB
8071,manufacturing:chemical
8071,manufacturing:plastics
8071,manufacturing:raw_material
21217,adhesive
21217,consumer_use_ACToRUseDB
21217,industrial_manufacturing_ACToRUseDB
21217,manufacturing:chemical
21217,solvent
20290,resource_extraction:gas
19475,adhesive
19475,antifouling
19475,building_construction:boats
19475,building_material:insulation
19475,colorant
19475,conductive
19475,construction
19475,drug:inactive_ingredient
19475,electrical
19475,electrical:insulation
19475,fluid_property_modulator
19475,food_additive
19475,food_additive_ACToRUseDB
19475,food_contact
19475,fragrance:consumer_use
19475,industrial_manufacturing_ACToRUseDB
19475,inert_ACToRUseDB
19475,manufacturing
19475,manufacturing:building_material:insulation
19475,manufacturing:chemical
19475,manufacturing:drug
19475,manufacturing:electrical
19475,manufacturing:electronics
19475,manufacturing:electronics:computer
19475,manufacturing:equipment
19475,manufacturing:export
19475,manufacturing:furniture
19475,manufacturing:lighting
19475,manufacturing:machines
19475,manufacturing:machines:medical
19475,manufacturing:metals
19475,manufacturing:paint
19475,manufacturing:radio
19475,manufacturing:TV
19475,paint
19475,paint:antifouling
19475,paint:volatile_organic
19475,pesticide:biocide:non_agricultural
19475,pesticide:inert_ingredient
19475,pesticide:preservatives
19475,photographic
19475,polymer
19475,printing
19475,printing:ink
19475,softener
19475,surface_treatment
19475,surface_treatment:metals
19475,surface_treatment:paper
19475,tools:consumer_use
19475,welding_soldering
15250,consumer_use_ACToRUseDB
15250,toys:detected
5923,arts_crafts:drawing
5923,arts_crafts:paint
5923,colorant
5923,colorant_ACToRUseDB
5923,industrial_manufacturing_ACToRUseDB
5923,inert_ACToRUseDB
5923,manufacturing:machines
5923,manufacturing:metals
5923,paint
5923,personal_care:cosmetics
5923,personal_care:cosmetics:colorant
5923,personal_care:cosmetics:hair_dye
5923,personal_care:cosmetics:prohibited_ASEAN
5923,personal_care:shower:gel
5923,personal_care:soap
5923,personal_care:wash:body
5923,personal_care:wash:hand
5923,personal_care_ACToRUseDB
5923,pesticide:inert_ingredient
5923,surface_treatment:metals
5923,toys:child_use
7039,drug
7039,drug_ACToRUseDB
1122,drug
1122,drug:amphetamine
1122,drug:central_nervous_system:stimulant
1122,drug:dea_abuse_concern
1122,drug:psychotropic
1122,drug_ACToRUseDB
19585,fragrance
19515,fragrance
19515,fragrance:consumer_use
3108,industrial_manufacturing_ACToRUseDB
3108,manufacturing:chemical
3108,manufacturing:raw_material
2122,fragrance
2122,fragrance:consumer_use
2122,industrial:fragrance
2122,industrial_manufacturing_ACToRUseDB
2122,manufacturing:chemical
2122,manufacturing:personal_care
2122,manufacturing:personal_care:cosmetics:perfume
2122,raw_material:personal_care:cosmetics
12129,cigarettes
12129,consumer_use_ACToRUseDB
12129,food_additive
12129,food_additive:flavor
12129,food_additive_ACToRUseDB
12129,food_contact
12129,fragrance:consumer_use
13195,cigarettes
13195,consumer_use_ACToRUseDB
13195,food_additive
13195,food_additive:flavor
13195,food_additive_ACToRUseDB
13195,food_contact
13195,fragrance:consumer_use
4766,cleaning_washing
4766,colorant
4766,construction
4766,consumer_use_ACToRUseDB
4766,food_contact
4766,industrial:cleaning_washing
4766,industrial_manufacturing_ACToRUseDB
4766,manufacturing:building_material:wood
4766,manufacturing:electronics:computer
4766,manufacturing:plastics
4766,manufacturing:radio
4766,manufacturing:raw_material
4766,manufacturing:rubber
4766,manufacturing:TV
4766,paint
4766,solvent
4766,toys:detected
21518,food_additive
21518,food_additive:flavor
21518,food_additive_ACToRUseDB
21518,manufacturing:chemical
21518,manufacturing:raw_material
23598,inert_ACToRUseDB
23598,pesticide:inert_ingredient
12490,food_additive
12490,food_additive:flavor
12490,food_additive_ACToRUseDB
12490,fragrance:consumer_use
12006,food_additive
12006,food_additive:flavor
12006,food_additive_ACToRUseDB
12006,food_contact
12006,fragrance:consumer_use
4705,child_use:detected
4705,colorant
4705,colorant_ACToRUseDB
4705,consumer_use_ACToRUseDB
4705,manufacturing:colorant
4705,manufacturing:raw_material
12175,fragrance:consumer_use
19594,building_construction
19594,industrial_manufacturing_ACToRUseDB
19594,manufacturing
19594,manufacturing:building_material:wood
19594,manufacturing:chemical
19594,manufacturing:export
19594,manufacturing:furniture
19594,manufacturing:paint
19594,paint
19594,personal_care:cosmetics:nails:detected
19594,personal_care_ACToRUseDB
12605,fragrance:consumer_use
21777,food_contact
12963,fragrance:consumer_use
4775,fragrance:consumer_use
20399,construction
20399,industrial_manufacturing_ACToRUseDB
20399,manufacturing:chemical
20399,manufacturing:plastics
20399,manufacturing:rubber
20399,paint
20288,industrial_manufacturing_ACToRUseDB
20288,photographic
4520,adhesive
4520,consumer_use
4520,industrial:adhesive
4520,industrial_manufacturing_ACToRUseDB
4520,manufacturing:adhesive
4520,manufacturing:electrical
4520,manufacturing:electronics:computer
4520,manufacturing:machines
4520,manufacturing:machines:medical
4520,manufacturing:minerals
4520,manufacturing:plastics
4520,manufacturing:raw_material
4520,manufacturing:rubber
4520,resource_extraction:gas
4520,resource_extraction:oil
4520,water_treatment
12843,food_additive
12843,food_additive:flavor
12843,food_additive_ACToRUseDB
12843,fragrance:consumer_use
12810,cleaning_washing
12810,fragrance:consumer_use
12810,paint
12154,cleaning_washing
12154,fragrance:consumer_use
12154,industrial_manufacturing_ACToRUseDB
12154,personal_care:cosmetics:fragrance
12562,food_additive:flavor
12562,food_additive_ACToRUseDB
12562,fragrance:consumer_use
9958,industrial_manufacturing_ACToRUseDB
9958,manufacturing:chemical
19491,antiwrinkle
19491,food_contact
14094,inert_ACToRUseDB
14094,personal_care:cosmetics:hair_dye
14094,personal_care:cosmetics:prohibited_ASEAN
14094,pesticide:inert_ingredient
19724,cleaning_washing
19724,cleaning_washing:flooring
19724,cleaning_washing:machines:laundry
19724,food_additive
19724,food_additive:flavor
19724,food_additive_ACToRUseDB
19724,fragrance
19724,fragrance:consumer_use
19724,industrial_manufacturing_ACToRUseDB
19724,manufacturing:chemical
19724,manufacturing:personal_care
19724,manufacturing:personal_care:cosmetics:perfume
19724,personal_care
19724,personal_care:cosmetics:perfume
19724,raw_material:personal_care:cosmetics
6814,drug
6814,drug_ACToRUseDB
22213,decor:candle:detected
22213,food_additive
22213,food_additive:flavor
22213,food_additive_ACToRUseDB
22213,fragrance_ACToRUseDB
12352,food_additive
12352,food_additive:flavor
12352,food_additive_ACToRUseDB
12352,food_contact
12352,fragrance:consumer_use
13065,food_additive:flavor
13065,food_additive_ACToRUseDB
22231,food_additive
22231,food_additive:flavor
22231,food_additive_ACToRUseDB
12075,fragrance:consumer_use
12671,fragrance:consumer_use
12406,fragrance:consumer_use
13326,cleaning_washing
13326,fragrance:consumer_use
34038,fragrance:consumer_use
12144,food_additive:flavor
12144,food_additive_ACToRUseDB
12144,fragrance:consumer_use
8450,drug
8450,drug_ACToRUseDB
8450,food_additive
8450,food_additive:flavor
8450,food_additive_ACToRUseDB
8450,food_contact
8450,fragrance:consumer_use
19441,colorant
19441,industrial_manufacturing_ACToRUseDB
19441,inert_ACToRUseDB
19441,lubricant
19441,manufacturing:chemical
19441,manufacturing:machines
19441,manufacturing:oil
19441,pesticide:inert_ingredient
3477,adhesive
3477,agricultural
3477,automotive_care
3477,building_material:wood
3477,child_use
3477,construction
3477,consumer_use
3477,furniture:wood
3477,industrial:colorant
3477,industrial_manufacturing_ACToRUseDB
3477,inert_ACToRUseDB
3477,ink:colorant
3477,manufacturing:appliance:heating
3477,manufacturing:colorant
3477,manufacturing:ink
3477,manufacturing:machines
3477,manufacturing:metals
3477,manufacturing:paint
3477,manufacturing:plastics
3477,paint
3477,pesticide:inert_ingredient
3477,photographic
3477,plastics
3477,rubber
3477,surface_treatment:metals
12196,cleaning_washing
12196,fragrance:consumer_use
12196,industrial:cleaning_washing
12196,industrial_manufacturing_ACToRUseDB
12968,fragrance:consumer_use
4055,consumer_use
4055,food_contact
4055,fragrance:consumer_use
4055,manufacturing:plastics
4055,plastics
4055,uv_stabilizer
12543,fragrance:consumer_use
12544,fragrance:consumer_use
36606,fragrance:consumer_use
13273,fragrance:consumer_use
12718,food_additive:flavor
12718,food_additive_ACToRUseDB
12718,fragrance:consumer_use
13058,fragrance:consumer_use
13298,fragrance:consumer_use
7006,drug
7006,industrial_manufacturing_ACToRUseDB
7006,manufacturing:chemical
7006,manufacturing:drug
7006,personal_care:cosmetics
7006,personal_care_ACToRUseDB
13053,fragrance:consumer_use
12549,fragrance:consumer_use
19578,air_treatment
19578,cleaning_washing:dishwashing
19578,cleaning_washing:furniture
19578,cleaning_washing:laundry
19578,consumer_use
19578,fragrance:consumer_use
19578,personal_care
22801,consumer_use_ACToRUseDB
22801,personal_care:cosmetics:fragrance
22801,toys:decor:detected
3378,manufacturing:chemical
3378,manufacturing:raw_material
19687,air_treatment
19687,consumer_use
19687,fragrance:consumer_use
4530,manufacturing:drug
4530,manufacturing:raw_material
13124,cigarettes
13124,consumer_use_ACToRUseDB
13124,food_additive
13124,food_additive:flavor
13124,food_additive_ACToRUseDB
13124,food_contact
13124,fragrance
13124,fragrance:consumer_use
13124,industrial_manufacturing_ACToRUseDB
13124,manufacturing:chemical
13124,personal_care
13124,personal_care:cosmetics:perfume
8646,consumer_use_ACToRUseDB
8646,drug
8646,food_additive
8646,food_additive:flavor
8646,food_residue
8646,fragrance:consumer_use
8646,industrial_manufacturing_ACToRUseDB
8646,manufacturing:chemical
8646,pesticide
8646,pesticide_ACToRUseDB
8646,surface_treatment
8646,toys:detected
11983,fragrance:consumer_use
20896,personal_care:cosmetics:prohibited_ASEAN
12911,cleaning_washing
12911,cleaning_washing:textile:detergent
12911,consumer_use_ACToRUseDB
12911,detergent:fragrance
12911,food_additive
12911,food_additive:flavor
12911,food_additive_ACToRUseDB
12911,food_contact
12911,fragrance
12911,fragrance:consumer_use
12911,fragrance_ACToRUseDB
12911,industrial_manufacturing_ACToRUseDB
12911,manufacturing:chemical
12911,soap:fragrance
39539,colorant
39539,colorant_ACToRUseDB
12700,air_treatment
12700,beverage:food_service
12700,cleaning_washing
12700,consumer_use
12700,facility:food_production
12700,facility:food_service
12700,food_additive
12700,food_additive:flavor
12700,food_additive_ACToRUseDB
12700,food_contact
12700,food_service
12700,fragrance:consumer_use
12700,manufacturing:food
12623,food_additive
12623,food_additive:flavor
12623,food_additive_ACToRUseDB
12623,food_contact
12623,fragrance:consumer_use
36720,fragrance:consumer_use
21354,food_contact
21354,inert_ACToRUseDB
21354,pesticide:inert_ingredient
2190,flame_retardant
3535,polychlorinated_biphenyl_pcb:prohibited_US
5128,flame_retardant
6590,flame_retardant
455,food_residue
455,pesticide
455,pesticide:food_additive
455,pesticide_ACToRUseDB
10178,drug
10178,drug_ACToRUseDB
8319,drug
8319,drug_ACToRUseDB
26711,drug
26711,drug_ACToRUseDB
28455,drug
28455,drug_ACToRUseDB
28816,drug
28816,drug_ACToRUseDB
11524,drug
11524,drug_ACToRUseDB
22221,drug
22221,drug_ACToRUseDB
31927,drug
31927,drug_ACToRUseDB
14693,drug
14693,drug_ACToRUseDB
14693,human_metabolite
7449,drug
7449,drug_ACToRUseDB
7449,personal_care:cosmetics:prohibited_ASEAN
32158,drug
32158,drug_ACToRUseDB
38008,drug
38008,drug_ACToRUseDB
116,agricultural
116,agricultural:animal
116,agricultural:crop
116,food_residue
116,hunting
116,industrial_manufacturing_ACToRUseDB
116,pesticide
116,pesticide_ACToRUseDB
15267,food_residue
15267,pesticide
15267,pesticide_ACToRUseDB
9016,personal_care:cosmetics:prohibited_ASEAN
9016,pesticide
9016,pesticide:active_ingredient
9016,pesticide_ACToRUseDB
11707,food_residue
11707,pesticide
11707,pesticide_ACToRUseDB
3949,food_residue
3949,pesticide
3949,pesticide_ACToRUseDB
1106,pesticide
1106,pesticide_ACToRUseDB
166,food_residue
166,pesticide
166,pesticide_ACToRUseDB
22575,food_residue
22575,pesticide
22575,pesticide_ACToRUseDB
22611,food_residue
22611,pesticide
22611,pesticide_ACToRUseDB
22819,food_residue
22819,pesticide
22819,pesticide_ACToRUseDB
9838,pesticide
9838,pesticide:active_ingredient
9838,pesticide_ACToRUseDB
4071,food_residue
4071,pesticide
4071,pesticide_ACToRUseDB
5750,food_residue
5750,pesticide
5750,pesticide_ACToRUseDB
3397,pesticide
3397,pesticide:active_ingredient
3397,pesticide:pesticide_conventional
3397,pesticide_ACToRUseDB
2040,food_residue
2040,pesticide
2040,pesticide_ACToRUseDB
3119,pesticide
3119,pesticide_ACToRUseDB
5087,agrochemical:crop
5087,pesticide
5087,pesticide:active_ingredient
5087,pesticide:pesticide_conventional
5087,pesticide_ACToRUseDB
21749,child_use:detected
21749,consumer_use_ACToRUseDB
2527,consumer_use
2527,flame_retardant
2527,manufacturing:plastics
2527,plastics
2527,rubber
14632,consumer_use_ACToRUseDB
8444,consumer_use
8444,flame_retardant
8444,lubricant
8444,manufacturing:plastics
8444,plastics
8444,surface_treatment
14649,human_metabolite
37863,chemical_warfare
37863,chemical_warfare_ACToRUseDB
21376,drug:inactive_ingredient
39319,colorant
39319,colorant_ACToRUseDB
40425,food_contact
21407,colorant
21407,colorant_ACToRUseDB
22918,food_residue
22918,industrial_manufacturing_ACToRUseDB
22918,pesticide
22918,pesticide_ACToRUseDB
22918,surface_treatment
23388,food_contact
12679,food_additive
12679,food_additive:flavor
12679,food_additive_ACToRUseDB
12679,food_contact
12679,fragrance:consumer_use
13570,drinking_water:food_contact:plastics
13570,food_contact
12568,child_use:detected
12568,consumer_use_ACToRUseDB
12568,food_additive:flavor
12568,food_additive_ACToRUseDB
12568,fragrance:consumer_use
23524,food_contact
21508,food_additive
21508,food_additive:flavor
21508,food_additive_ACToRUseDB
20052,food_additive:flavor
20052,food_additive_ACToRUseDB
14416,colorant
14416,colorant_ACToRUseDB
21572,transportation
12136,cleaning_washing
12136,cleaning_washing:flooring
12136,industrial_manufacturing_ACToRUseDB
12136,paint
24057,colorant
24057,colorant_ACToRUseDB
13830,manufacturing:chemical
13830,manufacturing:raw_material
13830,surface_treatment
1059,drug
1059,industrial_manufacturing_ACToRUseDB
1059,manufacturing:chemical
1059,personal_care
1059,personal_care:cosmetics:perfume
11127,manufacturing:chemical
11127,manufacturing:raw_material
31820,drug
31820,drug_ACToRUseDB
11173,automotive
11173,industrial_manufacturing_ACToRUseDB
11173,manufacturing:chemical
11173,manufacturing:plastics
11173,manufacturing:raw_material
1894,food_additive:flavor
1894,food_additive_ACToRUseDB
1894,human_metabolite
12031,food_additive
12031,food_additive:flavor
12031,food_additive_ACToRUseDB
12031,food_contact
12031,fragrance:consumer_use
20844,personal_care:cosmetics:hair_dye
20844,personal_care:cosmetics:prohibited_ASEAN
20844,personal_care:cosmetics:restricted_UK
20844,personal_care_ACToRUseDB
12057,food_additive:flavor
12057,food_additive_ACToRUseDB
12057,fragrance:consumer_use
22441,child_use:detected
22441,consumer_use_ACToRUseDB
34164,industrial_manufacturing_ACToRUseDB
34164,surface_treatment
34272,human_metabolite
22486,fragrance:consumer_use
22502,cigarettes
22502,consumer_use_ACToRUseDB
22502,food_additive:flavor
22502,food_additive_ACToRUseDB
2447,consumer_use_ACToRUseDB
2447,personal_care:cosmetics:prohibited_ASEAN
2447,toys
22547,food_additive
22547,food_additive:flavor
22547,food_additive_ACToRUseDB
21267,food_additive:flavor
21267,food_additive_ACToRUseDB
22573,food_additive:flavor
22573,food_additive_ACToRUseDB
35201,fragrance:consumer_use
22606,food_additive:flavor
22606,food_additive_ACToRUseDB
20683,consumer_use
20683,drug
20683,drug_ACToRUseDB
20683,manufacturing:chemical
20683,manufacturing:raw_material
20683,personal_care
37029,drug
37029,drug_ACToRUseDB
37850,consumer_use_ACToRUseDB
12331,food_additive:flavor
12331,food_additive_ACToRUseDB
1038,construction
1038,fluid_property_modulator
1038,food_contact:plastics
1038,industrial_manufacturing_ACToRUseDB
1038,manufacturing:chemical
1038,manufacturing:oil
1038,manufacturing:plastics
1038,manufacturing:raw_material
1038,paint
1038,paint:automotive_care
1038,surface_treatment:metals
21552,food_additive:flavor
21552,food_additive_ACToRUseDB
21683,food_additive:flavor
21683,food_additive_ACToRUseDB
21706,food_additive
21706,food_additive_ACToRUseDB
21721,food_additive
21721,food_additive:flavor
21721,food_additive_ACToRUseDB
11110,food_contact
11110,food_contact:plastics
11110,manufacturing:plastics
11110,manufacturing:raw_material
25508,consumer_use_ACToRUseDB
21049,facility:salon:detected
21049,food_additive
21049,food_additive:flavor
21049,food_additive_ACToRUseDB
21049,food_contact
21049,personal_care:cosmetics:cream:colorant:detected
21049,personal_care_ACToRUseDB
20161,industrial_manufacturing_ACToRUseDB
20161,manufacturing:plastics
